Time,Sx,Sy,Sz,Hx,Hy,Hz
0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,0.0,-0.12517584753031816,0.9921213038720159,1.2566370614359172,0.0,0.0
0.2,0.0,-0.24806588930671572,0.9686356838924436,1.2566370614359172,0.0,0.0
0.30000000000000004,0.0,-0.36674022728755656,0.9299522324998379,1.2566370614359172,0.0,0.0
0.4,0.0,-0.47934022809519994,0.8767183932052217,1.2566370614359172,0.0,0.0
0.5,0.0,-0.5841075993879633,0.8098091645519533,1.2566370614359172,0.0,0.0
0.6000000000000001,0.0,-0.6794118324963,0.7303127470020369,1.2566370614359172,0.0,0.0
0.7000000000000001,0.0,-0.7637755634801466,0.639512867750503,1.2566370614359172,0.0,0.0
0.8,0.0,-0.8358974583756177,0.5388680702049096,1.2566370614359172,0.0,0.0
0.9,0.0,-0.8946722683847599,0.42998830195619836,1.2566370614359172,0.0,0.0
1.0,0.0,-0.9392077462269527,0.31460917678009515,1.2566370614359172,0.0,0.0
1.1,0.0,-0.9688381650848016,0.19456432190149808,1.2566370614359172,0.0,0.0
1.2000000000000002,0.0,-0.9831342357382563,0.07175625088065873,1.2566370614359172,0.0,0.0
1.3,0.0,-0.9832276479371506,0.009921981747455177,0.0,0.0,0.0
1.4000000000000001,0.0,-0.9807596300345749,0.009921981747455177,0.0,0.0,0.0
1.5,0.0,-0.9782978071493793,0.009921981747455177,0.0,0.0,0.0
1.6,0.0,-0.9758421637313357,0.009921981747455177,0.0,0.0,0.0
1.7000000000000002,0.0,-0.97339268426925,0.009921981747455177,0.0,0.0,0.0
1.8,0.0,-0.9709493532908622,0.009921981747455177,0.0,0.0,0.0
1.9000000000000001,0.0,-0.9685121553627485,0.009921981747455177,0.0,0.0,0.0
2.0,0.0,-0.9660810750902276,0.009921981747455177,0.0,0.0,0.0
2.1,0.0,-0.9636560971172581,0.009921981747455177,0.0,0.0,0.0
2.2,0.0,-0.9612372061263451,0.009921981747455177,0.0,0.0,0.0
2.3000000000000003,0.0,-0.958824386838443,0.009921981747455177,0.0,0.0,0.0
2.4000000000000004,0.0,-0.9564176240128569,0.009921981747455177,0.0,0.0,0.0
2.5,0.0,-0.9540169024471495,0.009921981747455177,0.0,0.0,0.0
2.6,0.0,-0.9516222069770426,0.009921981747455177,0.0,0.0,0.0
2.7,0.0,-0.9492335224763219,0.009921981747455177,0.0,0.0,0.0
2.8000000000000003,0.0,-0.9468508338567413,0.009921981747455177,0.0,0.0,0.0
2.9000000000000004,0.0,-0.9444741260679301,0.009921981747455177,0.0,0.0,0.0
3.0,0.0,-0.9421033840972932,0.009921981747455177,0.0,0.0,0.0
3.1,0.0,-0.9397385929699205,0.009921981747455177,0.0,0.0,0.0
3.2,0.0,-0.9373797377484909,0.009921981747455177,0.0,0.0,0.0
3.3000000000000003,0.0,-0.9350268035331765,0.009921981747455177,0.0,0.0,0.0
3.4000000000000004,0.0,-0.9326797754615501,0.009921981747455177,0.0,0.0,0.0
3.5,0.0,-0.9303386387084912,0.009921981747455177,0.0,0.0,0.0
3.6,0.0,-0.9280033784860924,0.009921981747455177,0.0,0.0,0.0
3.7,0.0,-0.9256739800435659,0.009921981747455177,0.0,0.0,0.0
3.8000000000000003,0.0,-0.9233504286671489,0.009921981747455177,0.0,0.0,0.0
3.9000000000000004,0.0,-0.9210327096800133,0.009921981747455177,0.0,0.0,0.0
4.0,0.0,-0.9187208084421691,0.009921981747455177,0.0,0.0,0.0
4.1000000000000005,0.0,-0.9164147103503785,0.009921981747455177,0.0,0.0,0.0
4.2,0.0,-0.9141144008380561,0.009921981747455177,0.0,0.0,0.0
4.3,0.0,-0.9118198653751822,0.009921981747455177,0.0,0.0,0.0
4.4,0.0,-0.9095310894682082,0.009921981747455177,0.0,0.0,0.0
4.5,0.0,-0.9072480586599648,0.009921981747455177,0.0,0.0,0.0
4.6000000000000005,0.0,-0.9049707585295755,0.009921981747455177,0.0,0.0,0.0
4.7,0.0,-0.902699174692359,0.009921981747455177,0.0,0.0,0.0
4.800000000000001,0.0,-0.900433292799742,0.009921981747455177,0.0,0.0,0.0
4.9,0.0,-0.8981730985391683,0.009921981747455177,0.0,0.0,0.0
5.0,0.0,-0.8959185776340073,0.009921981747455177,0.0,0.0,0.0
5.1000000000000005,0.0,-0.8936697158434647,0.009921981747455177,0.0,0.0,0.0
5.2,0.0,-0.8914264989624928,0.009921981747455177,0.0,0.0,0.0
5.300000000000001,0.0,-0.8891889128216985,0.009921981747455177,0.0,0.0,0.0
5.4,0.0,-0.8869569432872569,0.009921981747455177,0.0,0.0,0.0
5.5,0.0,-0.8847305762608217,0.009921981747455177,0.0,0.0,0.0
5.6000000000000005,0.0,-0.8825097976794332,0.009921981747455177,0.0,0.0,0.0
5.7,0.0,-0.880294593515433,0.009921981747455177,0.0,0.0,0.0
5.800000000000001,0.0,-0.8780849497763712,0.009921981747455177,0.0,0.0,0.0
5.9,0.0,-0.8758808525049233,0.009921981747455177,0.0,0.0,0.0
6.0,0.0,-0.8736822877787985,0.009921981747455177,0.0,0.0,0.0
6.1000000000000005,0.0,-0.8714892417106523,0.009921981747455177,0.0,0.0,0.0
6.2,0.0,-0.8693017004479987,0.009921981747455177,0.0,0.0,0.0
6.300000000000001,0.0,-0.8671196501731244,0.009921981747455177,0.0,0.0,0.0
6.4,0.0,-0.8649430771029997,0.009921981747455177,0.0,0.0,0.0
6.5,0.0,-0.862771967489191,0.009921981747455177,0.0,0.0,0.0
6.6000000000000005,0.0,-0.8606063076177759,0.009921981747455177,0.0,0.0,0.0
6.7,0.0,-0.8584460838092547,0.009921981747455177,0.0,0.0,0.0
6.800000000000001,0.0,-0.8562912824184655,0.009921981747455177,0.0,0.0,0.0
6.9,0.0,-0.8541418898344977,0.009921981747455177,0.0,0.0,0.0
7.0,0.0,-0.8519978924806049,0.009921981747455177,0.0,0.0,0.0
7.1000000000000005,0.0,-0.8498592768141204,0.009921981747455177,0.0,0.0,0.0
7.2,0.0,-0.8477260293263718,0.009921981747455177,0.0,0.0,0.0
7.300000000000001,0.0,-0.8455981365425939,0.009921981747455177,0.0,0.0,0.0
7.4,0.0,-0.8434755850218452,0.009921981747455177,0.0,0.0,0.0
7.5,0.0,-0.8413583613569224,0.009921981747455177,0.0,0.0,0.0
7.6000000000000005,0.0,-0.8392464521742756,0.009921981747455177,0.0,0.0,0.0
7.7,0.0,-0.837139844133926,0.009921981747455177,0.0,0.0,0.0
7.800000000000001,0.0,-0.8350385239293763,0.009921981747455177,0.0,0.0,0.0
7.9,0.0,-0.8329424782875335,0.009921981747455177,0.0,0.0,0.0
8.0,0.0,-0.8308516939686195,0.009921981747455177,0.0,0.0,0.0
8.1,0.0,-0.8287661577660911,0.009921981747455177,0.0,0.0,0.0
8.200000000000001,0.0,-0.826685856506554,0.009921981747455177,0.0,0.0,0.0
8.3,0.0,-0.8246107770496804,0.009921981747455177,0.0,0.0,0.0
8.4,0.0,-0.8225409062881278,0.009921981747455177,0.0,0.0,0.0
8.5,0.0,-0.8204762311474533,0.009921981747455177,0.0,0.0,0.0
8.6,0.0,-0.8184167385860329,0.009921981747455177,0.0,0.0,0.0
8.700000000000001,0.0,-0.8163624155949794,0.009921981747455177,0.0,0.0,0.0
8.8,0.0,-0.8143132491980564,0.009921981747455177,0.0,0.0,0.0
8.9,0.0,-0.8122692264516032,0.009921981747455177,0.0,0.0,0.0
9.0,0.0,-0.8102303344444473,0.009921981747455177,0.0,0.0,0.0
9.1,0.0,-0.8081965602978252,0.009921981747455177,0.0,0.0,0.0
9.200000000000001,0.0,-0.8061678911653006,0.009921981747455177,0.0,0.0,0.0
9.3,0.0,-0.8041443142326827,0.009921981747455177,0.0,0.0,0.0
9.4,0.0,-0.8021258167179468,0.009921981747455177,0.0,0.0,0.0
9.5,0.0,-0.8001123858711521,0.009921981747455177,0.0,0.0,0.0
9.600000000000001,0.0,-0.7981040089743617,0.009921981747455177,0.0,0.0,0.0
9.700000000000001,0.0,-0.796100673341562,0.009921981747455177,0.0,0.0,0.0
9.8,0.0,-0.7941023663185836,0.009921981747455177,0.0,0.0,0.0
9.9,0.0,-0.7921090752830191,0.009921981747455177,0.0,0.0,0.0
10.0,0.0,-0.7901207876441466,0.009921981747455177,0.0,0.0,0.0
10.100000000000001,0.0,-0.788137490842847,0.009921981747455177,0.0,0.0,0.0
10.200000000000001,0.0,-0.7861591723515273,0.009921981747455177,0.0,0.0,0.0
10.3,0.0,-0.7841858196740386,0.009921981747455177,0.0,0.0,0.0
10.4,0.0,-0.7822174203456008,0.009921981747455177,0.0,0.0,0.0
